product_id,category,price,brand
P00002644,Toys,1847.23,同兴万点网络有限公司
P00002645,Electronics,795.42,兰金电子传媒有限公司
P00002646,Clothing,83.97,时刻网络有限公司
P00002647,Toys,1288.71,精芯信息有限公司
P00002648,Home,1735.84,商软冠联传媒有限公司
P00002649,Books,1066.64,恒聪百汇信息有限公司
P00002650,Books,1866.23,凌颖信息科技有限公司
P00002651,Electronics,1961.43,创联世纪网络有限公司
P00002652,Food,843.31,惠派国际公司网络有限公司
P00002653,Clothing,1527.97,惠派国际公司网络有限公司
P00002654,Home,236.28,太极网络有限公司
P00002655,Electronics,890.62,富罳网络有限公司
P00002656,Food,947.38,巨奥科技有限公司
P00002657,Food,117.29,昊嘉科技有限公司
P00002658,Toys,174.69,华成育卓网络有限公司
P00002659,Beauty,1511.31,华泰通安传媒有限公司
P00002660,Electronics,398.07,易动力传媒有限公司
P00002661,Electronics,1209.52,巨奥传媒有限公司
P00002662,Home,62.07,兰金电子网络有限公司
P00002663,Electronics,689.17,通际名联网络有限公司
P00002664,Books,362.39,迪摩信息有限公司
P00002665,Electronics,969.93,海创信息有限公司
P00002666,Home,1970.05,趋势传媒有限公司
P00002667,Beauty,989.95,维涛科技有限公司
P00002668,Sports,1786.7,南康科技有限公司
P00002669,Toys,1251.17,开发区世创信息有限公司
P00002670,Home,135.59,恒聪百汇信息有限公司
P00002671,Home,929.07,双敏电子传媒有限公司
P00002672,Clothing,1780.62,和泰传媒有限公司
P00002673,Home,313.83,明腾传媒有限公司
P00002674,Food,354.11,合联电子传媒有限公司
P00002675,Toys,1344.54,趋势传媒有限公司
P00002676,Home,1928.5,同兴万点网络有限公司
P00002677,Sports,519.29,维涛信息有限公司
P00002678,Clothing,600.46,恒聪百汇信息有限公司
P00002679,Food,1105.83,时刻网络有限公司
P00002680,Beauty,983.71,凌颖信息科技有限公司
P00002681,Sports,590.37,九方科技有限公司
P00002682,Clothing,1016.66,易动力信息有限公司
P00002683,Books,1576.95,雨林木风计算机网络有限公司
P00002684,Sports,1204.31,商软冠联网络有限公司
P00002685,Toys,1096.7,联软传媒有限公司
P00002686,Electronics,956.35,富罳传媒有限公司
P00002687,Home,1475.53,黄石金承信息有限公司
P00002688,Beauty,1509.51,图龙信息信息有限公司
P00002689,Food,805.57,创联世纪信息有限公司
P00002690,Food,961.3,华远软件网络有限公司
P00002691,Sports,725.36,戴硕电子科技有限公司
P00002692,Sports,1300.16,明腾网络有限公司
P00002693,Beauty,1664.84,恩悌传媒有限公司
P00002694,Sports,1092.87,飞利信网络有限公司
P00002695,Toys,728.13,方正科技网络有限公司
P00002696,Electronics,1750.26,戴硕电子科技有限公司
P00002697,Toys,1497.88,时空盒数字传媒有限公司
P00002698,Electronics,1237.97,鑫博腾飞科技有限公司
P00002699,Electronics,1466.17,南康传媒有限公司
P00002700,Clothing,893.16,群英科技有限公司
P00002701,Home,199.03,商软冠联信息有限公司
P00002702,Clothing,1589.26,万迅电脑传媒有限公司
P00002703,Sports,1982.84,时空盒数字信息有限公司
P00002704,Electronics,572.68,南康网络有限公司
P00002705,Food,480.59,海创传媒有限公司
P00002706,Sports,1349.93,华泰通安网络有限公司
P00002707,Books,536.64,济南亿次元科技有限公司
P00002708,Clothing,107.03,凌颖信息科技有限公司
P00002709,Beauty,817.35,太极传媒有限公司
P00002710,Clothing,1774.44,巨奥网络有限公司
P00002711,Food,1978.08,浦华众城传媒有限公司
P00002712,Food,660.48,万迅电脑科技有限公司
P00002713,Electronics,1699.92,泰麒麟传媒有限公司
P00002714,Books,341.1,七喜信息有限公司
P00002715,Home,1620.81,创汇科技有限公司
P00002716,Books,118.57,国讯传媒有限公司
P00002717,Food,163.75,盟新网络有限公司
P00002718,Books,1489.05,昂歌信息网络有限公司
P00002719,Home,1523.46,南康科技有限公司
P00002720,Books,1677.38,图龙信息网络有限公司
P00002721,Food,469.89,创汇信息有限公司
P00002722,Books,198.04,银嘉科技有限公司
P00002723,Electronics,1809.24,九方传媒有限公司
P00002724,Home,388.7,惠派国际公司传媒有限公司
P00002725,Electronics,136.98,飞海科技传媒有限公司
P00002726,Clothing,1385.28,迪摩科技有限公司
P00002727,Clothing,1208.11,创亿科技有限公司
P00002728,Beauty,639.71,创汇科技有限公司
P00002729,Beauty,101.94,飞海科技科技有限公司
P00002730,Clothing,1211.41,东方峻景传媒有限公司
P00002731,Sports,67.39,良诺科技有限公司
P00002732,Clothing,1200.05,华远软件网络有限公司
P00002733,Electronics,21.3,太极网络有限公司
P00002734,Sports,832.01,华成育卓网络有限公司
P00002735,Toys,1597.87,新宇龙信息网络有限公司
P00002736,Food,1279.0,和泰科技有限公司
P00002737,Home,1607.11,华泰通安信息有限公司
P00002738,Food,735.96,菊风公司传媒有限公司
P00002739,Sports,183.19,快讯信息有限公司
P00002740,Books,484.88,浙大万朋科技有限公司
P00002741,Home,534.83,浙大万朋科技有限公司
P00002742,Food,1307.8,天开传媒有限公司
P00002743,Electronics,308.64,华泰通安网络有限公司
P00002744,Home,1614.51,惠派国际公司网络有限公司
P00002745,Books,963.08,巨奥传媒有限公司
P00002746,Clothing,118.1,华远软件传媒有限公司
P00002747,Books,659.8,鸿睿思博科技有限公司
P00002748,Books,53.19,兰金电子传媒有限公司
P00002749,Beauty,1166.43,惠派国际公司信息有限公司
P00002750,Food,739.0,维涛网络有限公司
P00002751,Toys,886.2,数字100网络有限公司
P00002752,Beauty,171.5,飞利信网络有限公司
P00002753,Beauty,1164.15,思优网络有限公司
P00002754,Sports,946.93,凌云科技有限公司
P00002755,Toys,680.89,七喜科技有限公司
P00002756,Home,265.73,华泰通安信息有限公司
P00002757,Toys,1728.85,联通时科网络有限公司
P00002758,Toys,1391.26,趋势科技有限公司
P00002759,Sports,334.8,万迅电脑信息有限公司
P00002760,Clothing,638.66,襄樊地球村网络有限公司
P00002761,Toys,1888.32,华远软件信息有限公司
P00002762,Clothing,808.08,菊风公司网络有限公司
P00002763,Food,206.28,雨林木风计算机网络有限公司
P00002764,Clothing,641.32,襄樊地球村信息有限公司
P00002765,Clothing,196.3,富罳信息有限公司
P00002766,Beauty,333.34,群英网络有限公司
P00002767,Beauty,240.86,华泰通安传媒有限公司
P00002768,Beauty,1406.42,戴硕电子信息有限公司
P00002769,Beauty,1988.06,易动力信息有限公司
P00002770,Beauty,1932.64,立信电子传媒有限公司
P00002771,Toys,441.5,维旺明网络有限公司
P00002772,Food,892.9,巨奥信息有限公司
P00002773,Toys,1792.45,商软冠联信息有限公司
P00002774,Beauty,193.89,易动力网络有限公司
P00002775,Electronics,1367.96,MBP软件科技有限公司
P00002776,Books,1198.25,黄石金承网络有限公司
P00002777,Beauty,1810.35,中建创业科技有限公司
P00002778,Sports,1312.76,易动力信息有限公司
P00002779,Sports,956.42,鸿睿思博传媒有限公司
P00002780,Electronics,392.19,海创传媒有限公司
P00002781,Electronics,1786.63,恒聪百汇科技有限公司
P00002782,Clothing,1866.95,超艺传媒有限公司
P00002783,Books,1767.04,戴硕电子科技有限公司
P00002784,Clothing,928.4,太极科技有限公司
P00002785,Books,217.49,飞海科技网络有限公司
P00002786,Electronics,235.58,飞利信科技有限公司
P00002787,Home,909.35,时刻网络有限公司
P00002788,Food,1715.6,联软信息有限公司
P00002789,Clothing,915.6,时刻科技有限公司
P00002790,Electronics,1875.67,同兴万点传媒有限公司
P00002791,Sports,945.56,戴硕电子网络有限公司
P00002792,Books,721.74,凌云信息有限公司
P00002793,Books,526.46,群英网络有限公司
P00002794,Electronics,136.67,明腾信息有限公司
P00002795,Clothing,1334.75,戴硕电子信息有限公司
P00002796,Sports,588.63,时刻网络有限公司
P00002797,Home,1564.48,艾提科信科技有限公司
P00002798,Electronics,1422.12,南康网络有限公司
P00002799,Toys,1110.38,毕博诚传媒有限公司
P00002800,Home,1705.08,国讯传媒有限公司
P00002801,Clothing,254.71,襄樊地球村科技有限公司
P00002802,Beauty,419.49,惠派国际公司科技有限公司
P00002803,Home,612.88,超艺传媒有限公司
P00002804,Clothing,1674.07,易动力科技有限公司
P00002805,Beauty,1758.28,维旺明科技有限公司
P00002806,Toys,641.04,创联世纪科技有限公司
P00002807,Beauty,1321.17,MBP软件网络有限公司
P00002808,Books,297.54,商软冠联传媒有限公司
P00002809,Home,262.59,四通传媒有限公司
P00002810,Electronics,1292.0,开发区世创网络有限公司
P00002811,Beauty,261.33,恒聪百汇科技有限公司
P00002812,Clothing,1595.22,方正科技科技有限公司
P00002813,Books,1841.92,同兴万点信息有限公司
P00002814,Beauty,806.66,时刻网络有限公司
P00002815,Food,1041.85,恒聪百汇传媒有限公司
P00002816,Sports,204.61,盟新科技有限公司
P00002817,Sports,1230.63,图龙信息传媒有限公司
P00002818,Food,565.36,思优网络有限公司
P00002819,Books,787.91,通际名联科技有限公司
P00002820,Home,138.61,通际名联信息有限公司
P00002821,Toys,580.38,创亿传媒有限公司
P00002822,Beauty,656.26,天益传媒有限公司
P00002823,Food,206.11,惠派国际公司信息有限公司
P00002824,Books,1506.61,信诚致远传媒有限公司
P00002825,Beauty,1165.17,戴硕电子科技有限公司
P00002826,Sports,29.0,迪摩网络有限公司
P00002827,Electronics,1560.47,飞利信信息有限公司
P00002828,Beauty,215.77,易动力信息有限公司
P00002829,Food,956.85,超艺传媒有限公司
P00002830,Clothing,1863.38,雨林木风计算机科技有限公司
P00002831,Beauty,1285.13,恒聪百汇网络有限公司
P00002832,Food,1269.15,诺依曼软件信息有限公司
P00002833,Electronics,1893.49,万迅电脑科技有限公司
P00002834,Electronics,1281.56,戴硕电子科技有限公司
P00002835,Books,1157.44,鑫博腾飞信息有限公司
P00002836,Sports,911.21,飞利信网络有限公司
P00002837,Books,116.49,戴硕电子信息有限公司
P00002838,Food,1968.01,恒聪百汇科技有限公司
P00002839,Beauty,221.89,创汇科技有限公司
P00002840,Sports,1271.66,黄石金承科技有限公司
P00002841,Beauty,1281.06,艾提科信传媒有限公司
P00002842,Toys,619.82,明腾网络有限公司
P00002843,Toys,488.49,时空盒数字传媒有限公司
P00002844,Beauty,1407.25,雨林木风计算机网络有限公司
P00002845,Sports,1971.6,戴硕电子传媒有限公司
P00002846,Toys,504.73,太极信息有限公司
P00002847,Toys,78.51,同兴万点网络有限公司
P00002848,Books,1008.91,良诺科技有限公司
P00002849,Sports,320.91,菊风公司传媒有限公司
P00002850,Sports,1675.0,济南亿次元信息有限公司
P00002851,Clothing,1334.86,联软科技有限公司
P00002852,Toys,1596.07,银嘉信息有限公司
P00002853,Sports,107.08,凌颖信息信息有限公司
P00002854,Electronics,1592.37,恩悌信息有限公司
P00002855,Food,952.8,东方峻景网络有限公司
P00002856,Clothing,1824.75,南康网络有限公司
P00002857,Clothing,1041.5,黄石金承传媒有限公司
P00002858,Books,1118.45,兰金电子传媒有限公司
P00002859,Toys,544.64,诺依曼软件科技有限公司
P00002860,Electronics,1478.13,彩虹网络有限公司
P00002861,Sports,346.61,恩悌网络有限公司
P00002862,Electronics,661.83,联通时科网络有限公司
P00002863,Sports,74.69,双敏电子网络有限公司
P00002864,Sports,971.35,昂歌信息网络有限公司
P00002865,Home,1009.36,浙大万朋科技有限公司
P00002866,Beauty,899.36,九方科技有限公司
P00002867,Home,787.24,商软冠联网络有限公司
P00002868,Electronics,799.49,立信电子网络有限公司
P00002869,Food,1484.61,凌云信息有限公司
P00002870,Home,583.16,盟新传媒有限公司
P00002871,Books,1880.42,联通时科信息有限公司
P00002872,Clothing,189.87,明腾科技有限公司
P00002873,Sports,1725.05,惠派国际公司科技有限公司
P00002874,Electronics,1626.87,诺依曼软件科技有限公司
P00002875,Books,363.23,恩悌传媒有限公司
P00002876,Toys,1030.47,时刻信息有限公司
P00002877,Electronics,1025.94,联软科技有限公司
P00002878,Electronics,793.57,易动力传媒有限公司
P00002879,Food,187.17,易动力信息有限公司
P00002880,Clothing,308.69,天益传媒有限公司
P00002881,Clothing,926.1,毕博诚信息有限公司
P00002882,Sports,1209.32,通际名联信息有限公司
P00002883,Home,1559.23,和泰网络有限公司
P00002884,Home,427.24,晖来计算机网络有限公司
P00002885,Clothing,378.9,济南亿次元科技有限公司
P00002886,Books,977.23,万迅电脑信息有限公司
P00002887,Home,698.97,兰金电子传媒有限公司
P00002888,Food,1043.02,商软冠联信息有限公司
P00002889,Sports,1886.32,通际名联科技有限公司
P00002890,Books,255.34,艾提科信科技有限公司
P00002891,Home,1381.24,开发区世创信息有限公司
P00002892,Clothing,1916.37,巨奥信息有限公司
P00002893,Beauty,192.94,泰麒麟科技有限公司
P00002894,Beauty,1584.4,海创科技有限公司
P00002895,Toys,1308.89,黄石金承传媒有限公司
P00002896,Toys,385.37,易动力传媒有限公司
P00002897,Food,637.94,华成育卓科技有限公司
P00002898,Toys,472.72,明腾网络有限公司
P00002899,Toys,1727.21,迪摩科技有限公司
P00002900,Home,1817.32,信诚致远科技有限公司
P00002901,Clothing,1355.71,泰麒麟传媒有限公司
P00002902,Beauty,1447.63,商软冠联信息有限公司
P00002903,Electronics,1222.31,方正科技科技有限公司
P00002904,Home,79.03,富罳信息有限公司
P00002905,Food,1793.8,天开传媒有限公司
P00002906,Beauty,232.75,济南亿次元科技有限公司
P00002907,Toys,140.36,盟新传媒有限公司
P00002908,Beauty,295.51,诺依曼软件传媒有限公司
P00002909,Electronics,1955.29,凌云传媒有限公司
P00002910,Sports,1992.79,盟新传媒有限公司
P00002911,Home,1329.55,趋势网络有限公司
P00002912,Sports,460.19,天益传媒有限公司
P00002913,Electronics,1728.4,时空盒数字科技有限公司
P00002914,Sports,724.2,诺依曼软件信息有限公司
P00002915,Toys,993.8,易动力传媒有限公司
P00002916,Food,796.81,商软冠联科技有限公司
P00002917,Home,982.24,万迅电脑传媒有限公司
P00002918,Toys,1174.09,太极网络有限公司
P00002919,Toys,306.43,惠派国际公司网络有限公司
P00002920,Clothing,850.33,凌云网络有限公司
P00002921,Clothing,264.04,联软科技有限公司
P00002922,Home,179.28,图龙信息传媒有限公司
P00002923,Sports,216.3,信诚致远传媒有限公司
P00002924,Clothing,486.37,维涛信息有限公司
P00002925,Food,110.94,天开科技有限公司
P00002926,Electronics,956.09,浦华众城网络有限公司
P00002927,Food,752.18,快讯信息有限公司
P00002928,Electronics,364.46,MBP软件传媒有限公司
P00002929,Beauty,815.96,天益网络有限公司
P00002930,Beauty,1909.81,艾提科信传媒有限公司
P00002931,Beauty,1425.82,联软传媒有限公司
P00002932,Clothing,349.36,浦华众城信息有限公司
P00002933,Home,1647.32,戴硕电子网络有限公司
P00002934,Home,370.91,时刻网络有限公司
P00002935,Home,1813.63,七喜传媒有限公司
P00002936,Toys,1572.85,惠派国际公司信息有限公司
P00002937,Sports,1774.1,昂歌信息传媒有限公司
P00002938,Toys,127.88,中建创业传媒有限公司
P00002939,Beauty,422.33,合联电子科技有限公司
P00002940,Clothing,504.62,彩虹传媒有限公司
P00002941,Electronics,1968.12,太极传媒有限公司
P00002942,Sports,1128.1,商软冠联传媒有限公司
P00002943,Toys,1917.99,毕博诚传媒有限公司
P00002944,Food,964.65,飞海科技科技有限公司
P00002945,Home,256.55,数字100科技有限公司
P00002946,Clothing,854.26,时空盒数字传媒有限公司
P00002947,Home,289.71,同兴万点网络有限公司
P00002948,Electronics,1036.57,华远软件信息有限公司
P00002949,Food,898.28,晖来计算机科技有限公司
P00002950,Sports,222.35,菊风公司科技有限公司
P00002951,Food,158.28,超艺传媒有限公司
P00002952,Toys,1686.48,明腾信息有限公司
P00002953,Beauty,547.21,泰麒麟传媒有限公司
P00002954,Food,1085.22,快讯传媒有限公司
P00002955,Food,894.08,四通信息有限公司
P00002956,Beauty,1969.37,佳禾科技有限公司
P00002957,Toys,1776.92,开发区世创信息有限公司
P00002958,Food,1092.02,良诺信息有限公司
P00002959,Clothing,454.43,趋势科技有限公司
P00002960,Food,896.32,佳禾传媒有限公司
P00002961,Beauty,1153.98,海创网络有限公司
P00002962,Books,346.41,凌颖信息网络有限公司
P00002963,Sports,633.19,双敏电子信息有限公司
P00002964,Electronics,884.85,良诺传媒有限公司
P00002965,Toys,1765.84,MBP软件网络有限公司
P00002966,Electronics,40.87,飞利信网络有限公司
P00002967,Food,1837.25,恒聪百汇网络有限公司
P00002968,Sports,1303.52,四通科技有限公司
P00002969,Home,1709.57,华泰通安信息有限公司
P00002970,Beauty,1108.02,时刻信息有限公司
P00002971,Clothing,1337.6,银嘉传媒有限公司
P00002972,Electronics,1338.82,昂歌信息信息有限公司
P00002973,Home,1133.65,和泰传媒有限公司
P00002974,Food,1039.77,创联世纪传媒有限公司
P00002975,Sports,125.34,趋势科技有限公司
P00002976,Home,1461.03,信诚致远信息有限公司
P00002977,Beauty,989.39,昊嘉信息有限公司
P00002978,Home,1923.44,合联电子信息有限公司
P00002979,Toys,1475.28,鸿睿思博信息有限公司
P00002980,Food,934.35,南康信息有限公司
P00002981,Sports,858.08,东方峻景传媒有限公司
P00002982,Beauty,209.63,南康传媒有限公司
P00002983,Food,440.57,浦华众城传媒有限公司
P00002984,Electronics,898.03,浦华众城网络有限公司
P00002985,Electronics,768.84,群英科技有限公司
P00002986,Books,1365.32,MBP软件传媒有限公司
P00002987,Toys,131.1,兰金电子传媒有限公司
P00002988,Books,434.2,和泰传媒有限公司
P00002989,Food,190.32,中建创业信息有限公司
P00002990,Clothing,1440.08,恒聪百汇信息有限公司
P00002991,Clothing,1997.81,彩虹信息有限公司
P00002992,Sports,680.55,良诺科技有限公司
P00002993,Food,60.87,晖来计算机科技有限公司
P00002994,Food,985.25,群英传媒有限公司
P00002995,Clothing,1683.64,商软冠联网络有限公司
P00002996,Beauty,1373.51,开发区世创网络有限公司
P00002997,Food,980.46,襄樊地球村传媒有限公司
P00002998,Clothing,1945.33,商软冠联网络有限公司
P00002999,Electronics,1550.17,网新恒天网络有限公司
P00003000,Food,976.43,思优科技有限公司
P00003001,Food,64.69,中建创业传媒有限公司
P00003002,Clothing,1623.39,太极网络有限公司
P00003003,Home,1759.45,鑫博腾飞信息有限公司
P00003004,Electronics,580.72,商软冠联网络有限公司
P00003005,Sports,1039.55,太极信息有限公司
P00003006,Electronics,958.87,昊嘉网络有限公司
P00003007,Clothing,788.4,信诚致远网络有限公司
P00003008,Beauty,903.04,商软冠联科技有限公司
P00003009,Beauty,262.69,立信电子传媒有限公司
P00003010,Books,1122.17,黄石金承网络有限公司
P00003011,Toys,495.23,方正科技信息有限公司
P00003012,Sports,1759.37,佳禾网络有限公司
P00003013,Sports,130.63,天开科技有限公司
P00003014,Books,1890.6,华泰通安传媒有限公司
P00003015,Home,1155.31,飞利信传媒有限公司
P00003016,Electronics,677.22,易动力传媒有限公司
P00003017,Food,775.33,浙大万朋信息有限公司
P00003018,Toys,1252.3,黄石金承信息有限公司
P00003019,Clothing,267.48,创联世纪信息有限公司
P00003020,Toys,1973.36,易动力传媒有限公司
P00003021,Electronics,1246.58,商软冠联传媒有限公司
P00003022,Toys,1101.98,良诺网络有限公司
P00003023,Electronics,1695.74,迪摩网络有限公司
P00003024,Sports,1393.69,国讯网络有限公司
P00003025,Sports,32.24,群英科技有限公司
P00003026,Clothing,1141.06,信诚致远科技有限公司
P00003027,Books,1083.82,昂歌信息科技有限公司
P00003028,Beauty,562.58,太极信息有限公司
P00003029,Books,660.02,昂歌信息信息有限公司
P00003030,Toys,1997.81,和泰科技有限公司
P00003031,Clothing,1650.5,昊嘉传媒有限公司
P00003032,Toys,534.44,商软冠联网络有限公司
P00003033,Home,76.9,艾提科信科技有限公司
P00003034,Sports,528.0,联软网络有限公司
P00003035,Sports,1809.33,图龙信息网络有限公司
P00003036,Sports,1847.25,彩虹信息有限公司
P00003037,Sports,845.46,毕博诚网络有限公司
P00003038,Beauty,29.14,创联世纪传媒有限公司
P00003039,Home,106.52,易动力科技有限公司
P00003040,Books,1295.52,国讯科技有限公司
P00003041,Sports,1206.82,富罳信息有限公司
P00003042,Food,80.52,海创科技有限公司
P00003043,Electronics,152.39,万迅电脑网络有限公司
P00003044,Beauty,1729.55,昂歌信息科技有限公司
P00003045,Clothing,613.41,七喜传媒有限公司
P00003046,Electronics,704.74,网新恒天科技有限公司
P00003047,Electronics,781.32,创亿网络有限公司
P00003048,Toys,48.02,思优信息有限公司
P00003049,Clothing,1687.38,华泰通安科技有限公司
P00003050,Beauty,1907.33,晖来计算机信息有限公司
P00003051,Sports,625.57,迪摩科技有限公司
P00003052,Beauty,21.06,晖来计算机科技有限公司
P00003053,Electronics,36.97,华远软件信息有限公司
P00003054,Beauty,84.45,MBP软件传媒有限公司
P00003055,Beauty,1429.29,银嘉网络有限公司
P00003056,Beauty,1700.02,商软冠联科技有限公司
P00003057,Beauty,1250.31,华远软件网络有限公司
P00003058,Books,1061.56,晖来计算机信息有限公司
P00003059,Food,598.42,黄石金承科技有限公司
P00003060,Toys,708.5,黄石金承传媒有限公司
P00003061,Sports,818.51,和泰科技有限公司
P00003062,Beauty,1987.11,飞利信传媒有限公司
P00003063,Home,1720.76,七喜科技有限公司
P00003064,Books,855.75,明腾科技有限公司
P00003065,Sports,892.53,凌云传媒有限公司
P00003066,Electronics,175.48,九方网络有限公司
P00003067,Food,1065.39,快讯传媒有限公司
P00003068,Toys,1208.85,联软科技有限公司
P00003069,Clothing,187.46,和泰传媒有限公司
P00003070,Clothing,349.57,巨奥网络有限公司
P00003071,Clothing,1587.31,图龙信息传媒有限公司
P00003072,Books,712.28,良诺信息有限公司
P00003073,Sports,129.16,菊风公司网络有限公司
P00003074,Clothing,742.59,华成育卓信息有限公司
P00003075,Sports,1207.31,太极传媒有限公司
P00003076,Beauty,488.13,超艺传媒有限公司
P00003077,Sports,1880.77,国讯信息有限公司
P00003078,Toys,1737.36,精芯传媒有限公司
P00003079,Clothing,1554.01,海创科技有限公司
P00003080,Beauty,151.6,立信电子传媒有限公司
P00003081,Books,1370.69,创亿传媒有限公司
P00003082,Toys,1899.32,惠派国际公司信息有限公司
P00003083,Toys,1714.95,超艺信息有限公司
P00003084,Books,1757.41,戴硕电子科技有限公司
P00003085,Clothing,1255.43,巨奥网络有限公司
P00003086,Food,1556.02,易动力传媒有限公司
P00003087,Home,1404.17,富罳网络有限公司
P00003088,Clothing,1172.04,MBP软件传媒有限公司
P00003089,Books,948.9,太极信息有限公司
P00003090,Home,730.82,四通传媒有限公司
P00003091,Books,208.28,创汇传媒有限公司
P00003092,Beauty,1842.05,天开信息有限公司
P00003093,Beauty,765.65,数字100信息有限公司
P00003094,Books,572.88,超艺网络有限公司
P00003095,Home,510.08,维旺明科技有限公司
P00003096,Beauty,177.16,银嘉网络有限公司
P00003097,Food,378.59,艾提科信信息有限公司
P00003098,Clothing,1734.95,海创信息有限公司
P00003099,Food,1729.25,飞海科技信息有限公司
P00003100,Home,550.99,天开科技有限公司
P00003101,Beauty,1537.17,昊嘉传媒有限公司
P00003102,Home,1564.47,思优科技有限公司
P00003103,Toys,1498.85,迪摩网络有限公司
P00003104,Sports,1958.47,鸿睿思博网络有限公司
P00003105,Clothing,1437.99,东方峻景网络有限公司
P00003106,Beauty,1831.74,浙大万朋信息有限公司
P00003107,Beauty,1943.1,襄樊地球村传媒有限公司
P00003108,Beauty,49.83,创联世纪科技有限公司
P00003109,Electronics,1153.12,万迅电脑科技有限公司
P00003110,Beauty,775.13,时空盒数字科技有限公司
P00003111,Beauty,1795.11,数字100传媒有限公司
P00003112,Food,1765.12,富罳信息有限公司
P00003113,Home,1292.28,兰金电子传媒有限公司
P00003114,Beauty,1125.1,浦华众城传媒有限公司
P00003115,Toys,1124.7,华成育卓科技有限公司
P00003116,Toys,1506.37,新宇龙信息传媒有限公司
P00003117,Toys,800.62,九方网络有限公司
P00003118,Toys,841.94,同兴万点信息有限公司
P00003119,Beauty,1708.86,毕博诚网络有限公司
P00003120,Toys,1851.21,南康传媒有限公司
P00003121,Toys,1066.95,惠派国际公司科技有限公司
P00003122,Sports,503.98,昂歌信息信息有限公司
P00003123,Home,707.72,天开传媒有限公司
P00003124,Clothing,1711.46,网新恒天网络有限公司
P00003125,Toys,254.01,恩悌科技有限公司
P00003126,Home,1694.89,联软传媒有限公司
P00003127,Toys,620.16,菊风公司网络有限公司
P00003128,Books,1615.4,新宇龙信息网络有限公司
P00003129,Books,855.95,恩悌科技有限公司
P00003130,Books,1509.56,维涛信息有限公司
P00003131,Clothing,1180.77,东方峻景网络有限公司
P00003132,Food,1789.31,巨奥信息有限公司
P00003133,Home,767.29,浦华众城信息有限公司
P00003134,Beauty,261.1,创亿信息有限公司
P00003135,Food,235.32,巨奥信息有限公司
P00003136,Books,1730.7,恩悌传媒有限公司
P00003137,Toys,1692.47,飞海科技科技有限公司
P00003138,Electronics,1066.59,和泰网络有限公司
P00003139,Sports,846.72,网新恒天科技有限公司
P00003140,Toys,643.93,新格林耐特网络有限公司
P00003141,Clothing,62.05,商软冠联网络有限公司
P00003142,Sports,1692.97,超艺网络有限公司
P00003143,Books,1469.98,创汇网络有限公司
P00003144,Food,1595.04,海创传媒有限公司
P00003145,Books,975.02,快讯网络有限公司
P00003146,Beauty,1712.89,泰麒麟科技有限公司
P00003147,Toys,960.16,兰金电子科技有限公司
P00003148,Toys,1834.24,天开网络有限公司
P00003149,Clothing,550.67,昂歌信息科技有限公司
P00003150,Sports,1611.87,恩悌网络有限公司
P00003151,Toys,1889.83,明腾传媒有限公司
P00003152,Electronics,278.19,联软网络有限公司
P00003153,Sports,1992.08,群英传媒有限公司
P00003154,Electronics,1397.45,网新恒天信息有限公司
P00003155,Sports,743.37,联软科技有限公司
P00003156,Beauty,519.53,创联世纪信息有限公司
P00003157,Beauty,81.2,菊风公司传媒有限公司
P00003158,Sports,922.0,鸿睿思博信息有限公司
P00003159,Sports,273.05,信诚致远信息有限公司
P00003160,Books,1986.79,凌颖信息网络有限公司
P00003161,Food,986.32,双敏电子科技有限公司
P00003162,Beauty,1868.25,良诺传媒有限公司
P00003163,Beauty,720.3,华泰通安网络有限公司
P00003164,Sports,1421.94,飞海科技科技有限公司
P00003165,Toys,786.85,戴硕电子科技有限公司
P00003166,Books,428.94,中建创业网络有限公司
P00003167,Sports,1382.8,快讯信息有限公司
P00003168,Home,16.42,华远软件科技有限公司
P00003169,Sports,62.51,艾提科信信息有限公司
P00003170,Sports,1904.51,群英科技有限公司
P00003171,Electronics,1374.79,立信电子科技有限公司
P00003172,Home,946.14,盟新传媒有限公司
P00003173,Toys,270.17,双敏电子科技有限公司
P00003174,Home,954.86,维旺明科技有限公司
P00003175,Sports,1347.78,MBP软件信息有限公司
P00003176,Toys,129.78,万迅电脑网络有限公司
P00003177,Beauty,1684.58,浙大万朋科技有限公司
P00003178,Home,1473.41,佳禾信息有限公司
P00003179,Books,1635.64,兰金电子科技有限公司
P00003180,Electronics,477.16,双敏电子信息有限公司
P00003181,Books,1623.8,鑫博腾飞科技有限公司
P00003182,Electronics,1578.04,华远软件信息有限公司
P00003183,Home,1557.96,联软传媒有限公司
P00003184,Books,1365.87,同兴万点科技有限公司
P00003185,Beauty,535.76,信诚致远网络有限公司
P00003186,Home,1286.44,诺依曼软件传媒有限公司
P00003187,Beauty,401.13,联软科技有限公司
P00003188,Sports,101.9,商软冠联信息有限公司
P00003189,Toys,1210.28,襄樊地球村网络有限公司
P00003190,Books,1605.92,鸿睿思博网络有限公司
P00003191,Books,716.23,超艺传媒有限公司
P00003192,Toys,996.5,和泰科技有限公司
P00003193,Toys,1364.72,思优科技有限公司
P00003194,Beauty,287.74,商软冠联传媒有限公司
P00003195,Toys,221.28,凌云网络有限公司
P00003196,Beauty,1132.86,和泰信息有限公司
P00003197,Clothing,1176.97,四通信息有限公司
P00003198,Books,394.16,同兴万点传媒有限公司
P00003199,Books,1168.06,泰麒麟信息有限公司
P00003200,Electronics,1710.51,诺依曼软件网络有限公司
